Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-June-2018,41.00,41.10,39.60,40.05,40.235156434088231443,381950,1379,15367818.00,79244,20.75,1.50,-0.95
12-June-2018,36.45,41.50,36.25,40.75,40.107484270537380329,1706352,6192,68437486.00,246744,14.46,5.25,4.30
11-June-2018,36.90,37.15,36.15,36.45,36.576021778540377001,164933,539,6032593.00,63070,38.24,1.00,-0.45
8-June-2018,36.90,36.95,35.55,36.65,36.280226594710555425,208831,805,7576436.00,57862,27.71,1.40,-0.25
7-June-2018,37.00,38.45,36.25,37.00,36.887721262410802880,494831,1808,18253188.00,163861,33.11,2.20,0.00
6-June-2018,34.35,36.25,33.65,35.80,35.058208470489799962,363332,1255,12737769.00,122892,33.82,2.60,1.45
5-June-2018,36.00,36.40,33.80,34.35,34.936105414273995077,292560,1180,10220907.00,83261,28.46,2.60,-1.65
4-June-2018,38.75,38.75,35.90,36.20,36.811585506449202287,359967,1404,13250956.00,128202,35.61,2.85,-2.55
1-June-2018,41.60,41.80,37.60,38.45,39.039446256586439173,621732,2321,24272073.00,257222,41.37,4.20,-3.15
31-May-2018,43.25,43.95,41.05,41.25,41.973012369445919631,361536,1367,15174755.00,163569,45.24,2.90,-2.00
30-May-2018,44.90,45.00,43.10,43.25,43.690366149893805084,393145,1369,17176649.00,145138,36.92,1.90,-1.65
29-May-2018,45.70,46.35,45.15,45.35,45.660858279355389181,166426,597,7599154.00,70699,42.48,1.20,-0.35
28-May-2018,44.70,46.35,44.60,46.00,45.548474717927287923,229728,764,10463760.00,62770,27.32,1.75,1.30
25-May-2018,44.15,45.25,43.70,44.55,44.576299586419670997,225591,770,10056012.00,90295,40.03,1.55,0.40
24-May-2018,44.50,44.85,43.25,43.55,43.868152117093570308,229560,945,10070373.00,74114,32.29,1.60,-0.95
23-May-2018,44.50,45.90,44.00,44.20,44.746700089920428903,235764,877,10549661.00,57950,24.58,1.90,-0.30
22-May-2018,44.00,45.30,44.00,44.45,44.721957137080469065,234935,966,10506753.00,51289,21.83,1.30,0.45
21-May-2018,45.20,46.15,43.35,44.20,44.460160198890297512,242948,1083,10801507.00,82130,33.81,2.80,-1.00
18-May-2018,47.50,48.00,45.05,45.40,46.294754857217368626,306760,1279,14201379.00,102657,33.46,2.95,-2.10
17-May-2018,46.00,48.60,45.60,47.40,47.329382886029134653,398014,1486,18837757.00,86064,21.62,3.00,1.40
16-May-2018,45.90,46.55,44.25,45.60,45.412722570798711209,235880,1089,10711953.00,67974,28.82,2.30,-0.30
15-May-2018,46.60,48.40,45.60,46.45,46.899517604768137994,300998,1341,14116661.00,67852,22.54,2.80,-0.15
14-May-2018,48.15,48.55,46.65,47.00,47.259436324727951554,241593,1115,11417549.00,75154,31.11,1.90,-1.15
11-May-2018,50.95,50.95,48.20,48.40,48.787615827010741214,254906,921,12436256.00,95915,37.63,2.75,-2.55
10-May-2018,51.60,52.65,50.05,50.25,51.327559842962569353,353801,1776,18159742.00,128122,36.21,2.60,-1.35
9-May-2018,48.80,51.95,48.35,51.40,50.416313577175755982,593334,2244,29913713.00,138749,23.38,3.60,2.60
8-May-2018,49.60,49.65,48.40,48.75,48.817708658760606325,160046,593,7813079.00,46602,29.12,1.25,-0.85
7-May-2018,49.80,50.25,49.15,49.35,49.539145844659234522,141637,559,7016576.00,51787,36.56,1.10,-0.45
4-May-2018,49.00,50.35,48.85,49.70,49.678049400884819084,220158,928,10937020.00,64318,29.21,1.50,0.70
3-May-2018,50.25,50.50,49.10,49.25,49.536493207973616033,260158,917,12887315.00,96490,37.09,1.40,-1.00
2-May-2018,52.50,52.60,50.55,50.85,51.770805444486247335,342879,920,17751122.00,87450,25.50,2.05,-1.65
30-April-2018,52.50,52.90,52.10,52.30,52.430477427407588574,237146,842,12433678.00,71551,30.17,0.80,-0.20
27-April-2018,52.70,53.20,51.75,52.10,52.451704840648982439,269468,861,14134056.00,77466,28.75,1.45,-0.60
26-April-2018,53.05,53.25,52.05,52.35,52.649048287073038252,255907,848,13473260.00,85947,33.59,1.20,-0.70
25-April-2018,54.70,55.00,52.60,52.85,53.822897359572903987,414895,1270,22330851.00,118218,28.49,2.40,-1.85
24-April-2018,55.70,55.95,54.10,54.45,54.907319833953363912,422291,1243,23186867.00,113626,26.91,1.85,-1.25
23-April-2018,55.95,57.35,55.15,55.50,56.293421964846458137,662067,1911,37270017.00,154655,23.36,2.20,-0.45
20-April-2018,55.15,56.80,54.75,56.10,56.019308066483738177,845139,2988,47344102.00,165545,19.59,2.05,0.95
19-April-2018,54.00,55.60,53.60,55.15,54.538298556103012304,619227,2054,33771587.00,158661,25.62,2.00,1.15
18-April-2018,53.70,55.00,53.30,53.90,54.127420655203848808,569319,2004,30815769.00,125787,22.09,1.70,0.20
17-April-2018,54.15,54.90,53.40,53.60,53.779753569168858195,333481,876,17934526.00,174394,52.30,1.50,-0.55
16-April-2018,54.20,54.35,53.10,54.00,53.709251210728920899,241590,1312,12975618.00,59915,24.80,1.25,-0.20
13-April-2018,54.25,55.80,53.80,54.35,54.750037544302276686,665880,2829,36456955.00,134697,20.23,2.00,0.10
12-April-2018,53.30,55.30,52.75,54.30,54.062101918983097721,585779,2475,31668444.00,141348,24.13,2.55,1.00
11-April-2018,53.25,53.90,52.35,53.15,53.111956650831353919,336800,1189,17888107.00,63906,18.97,1.55,-0.10
10-April-2018,54.10,54.45,52.55,52.75,53.197909395328133377,395388,1410,21033815.00,129737,32.81,1.90,-1.35
9-April-2018,54.10,54.75,53.65,53.85,54.093961120777584448,333340,1327,18031681.00,81451,24.43,1.10,-0.25
6-April-2018,53.50,54.85,52.60,54.15,53.947269727480926375,590344,2378,31847447.00,118381,20.05,2.25,0.65
5-April-2018,53.10,53.75,52.65,53.30,53.184183831213796028,391359,1710,20814109.00,129645,33.13,1.10,0.20
4-April-2018,54.40,54.60,51.75,52.30,53.198377005688992296,493409,1839,26248558.00,130437,26.44,2.85,-2.10
3-April-2018,52.75,54.40,52.20,54.05,53.344388926209589509,564179,1894,30095784.00,124155,22.01,2.20,1.30
2-April-2018,50.70,53.80,50.70,53.25,52.718562442752003279,624476,2624,32921477.00,159872,25.60,3.10,2.55
28-March-2018,52.00,52.00,50.40,51.00,51.362362100990439793,337022,1056,17310246.00,86998,25.81,1.60,-1.00
27-March-2018,51.80,53.20,51.80,52.30,52.516731233374270364,210893,839,11075411.00,77319,36.66,1.40,0.50
26-March-2018,50.15,52.00,49.80,51.50,50.838284837826045888,666969,1547,33907560.00,422882,63.40,2.20,1.35
23-March-2018,50.80,50.80,49.40,49.85,49.941330876874830348,692596,1581,34589166.00,392327,56.65,1.40,-0.95
22-March-2018,53.90,54.00,51.60,51.85,52.640725055589166594,381819,1298,20099229.00,139630,36.57,2.40,-2.05
21-March-2018,53.40,54.65,53.05,53.55,53.794469361569316487,346036,1555,18614823.00,77459,22.38,1.60,0.15
20-March-2018,53.40,54.60,52.55,52.90,53.532129866251172802,354919,1430,18999570.00,74839,21.09,2.05,-0.50
19-March-2018,57.05,57.15,53.10,53.55,54.690200011054697061,633215,2176,34630655.00,192313,30.37,4.05,-3.50
16-March-2018,58.50,59.15,56.50,57.25,58.010156964316839797,1308068,4819,75881230.00,340891,26.06,2.65,-1.25
15-March-2018,55.20,58.80,55.20,57.80,56.808748894533124102,1077599,2980,61217051.00,307237,28.51,3.60,2.60
14-March-2018,54.50,55.65,54.10,55.25,55.008134579689023537,478943,1584,26345761.00,129715,27.08,1.55,0.75
13-March-2018,53.50,56.55,53.50,54.80,55.201965708583754866,954058,3265,52665877.00,271568,28.46,3.05,1.30
12-March-2018,54.60,54.95,53.10,54.05,54.077579670800009783,408870,1411,22110700.00,105839,25.89,1.85,-0.55
9-March-2018,55.20,56.10,53.30,53.55,54.704241989358309414,476616,1551,26072917.00,120104,25.20,2.80,-1.65
8-March-2018,55.95,56.25,53.35,55.35,54.940731389251130656,720820,2410,39602378.00,209067,29.00,2.90,-0.60
7-March-2018,57.05,57.75,54.25,54.60,55.845310599517001886,907664,3718,50688778.00,192269,21.18,3.50,-2.45
6-March-2018,60.95,61.55,56.75,57.25,59.100026515711003664,561931,2224,33210137.00,190247,33.86,4.80,-3.70
5-March-2018,61.85,61.85,60.30,60.60,60.915678678065643570,445771,1532,27154443.00,89784,20.14,1.55,-1.25
1-March-2018,64.20,64.60,61.95,62.25,63.433415663679213440,503662,1838,31949001.00,108421,21.53,2.65,-1.95
28-February-2018,64.00,65.75,63.75,64.00,64.652838042781630930,787955,3348,50943527.00,167169,21.22,2.00,0.00
27-February-2018,63.25,64.80,62.55,64.15,63.842397274770461898,793768,3654,50676052.00,224783,28.32,2.25,0.90
26-February-2018,64.50,64.65,62.60,62.95,63.561385447253455561,446816,1911,28400244.00,150276,33.63,2.05,-1.55
23-February-2018,62.55,64.15,62.45,63.80,63.445343077592125092,731234,3235,46393392.00,196228,26.84,1.70,1.25
22-February-2018,61.35,63.55,60.90,62.35,62.493314923360428945,930655,4096,58159716.00,239070,25.69,2.65,1.00
21-February-2018,61.60,62.05,59.45,61.45,61.057133812617340630,502277,2165,30667594.00,144326,28.73,2.60,-0.15
20-February-2018,61.45,62.50,60.40,60.90,61.427757255190860058,566043,2782,34770752.00,114198,20.17,2.10,-0.55
19-February-2018,63.95,63.95,59.80,61.35,61.527303666271335017,639969,3064,39375567.00,162630,25.41,4.15,-2.60
16-February-2018,66.00,67.60,62.25,63.45,64.744850093875933087,1168031,5403,75623992.00,257926,22.08,5.35,-2.55
15-February-2018,68.25,69.00,64.10,65.40,66.694773135641677085,1866071,9618,124457182.00,425655,22.81,4.90,-2.85
14-February-2018,61.00,69.55,60.20,67.70,66.113617928275363040,3814310,16133,252177834.00,817672,21.44,9.35,6.70
12-February-2018,58.00,61.45,57.70,60.50,59.861726578929181434,1012870,5098,60632147.00,228710,22.58,3.75,2.50
9-February-2018,54.10,57.95,53.50,57.60,55.942965589838858777,561433,2332,31408227.00,134646,23.98,4.45,3.50
8-February-2018,54.10,56.10,54.10,55.40,55.380527068527778085,450985,1637,24975787.00,82290,18.25,2.00,1.30
7-February-2018,53.25,54.75,53.25,54.25,53.970410687218623451,530428,1681,28627417.00,91630,17.27,1.50,1.00
6-February-2018,51.50,53.65,51.00,52.30,52.436714327056993506,442296,1671,23192549.00,110180,24.91,2.65,0.80
5-February-2018,51.50,55.35,51.50,54.55,54.181677989489552440,548597,2342,29723906.00,122835,22.39,3.85,3.05
2-February-2018,55.80,56.15,53.10,53.60,54.330973993435883240,780303,3265,42394622.00,187926,24.08,3.05,-2.20
1-February-2018,54.20,58.00,54.20,56.90,56.372345327766025616,922289,4208,51991594.00,251368,27.25,3.80,2.70
31-January-2018,53.05,54.80,53.05,53.50,53.942371855438762253,406416,1580,21923043.00,117096,28.81,1.75,0.45
30-January-2018,55.30,56.25,53.55,53.95,55.151836870214480359,493938,1963,27241588.00,122140,24.73,2.70,-1.35
29-January-2018,58.00,58.65,55.00,56.05,57.222179086596160790,479109,1690,27415661.00,137755,28.75,3.65,-1.95
25-January-2018,58.10,59.40,57.20,57.60,58.196351677737535986,444259,1532,25854253.00,101778,22.91,2.20,-0.50
24-January-2018,57.50,61.65,56.40,58.75,59.703807524417361942,1496169,5414,89326986.00,281726,18.83,5.25,1.25
23-January-2018,59.15,59.75,57.25,57.70,58.583038851874869840,609829,1458,35725636.00,120033,19.68,2.50,-1.45
22-January-2018,58.85,59.75,58.05,59.10,58.825653230706907028,947904,2561,55761072.00,123204,13.00,1.70,0.25
19-January-2018,56.10,58.70,54.75,58.45,56.984336274332627665,1239488,3748,70631401.00,169526,13.68,3.95,2.35
18-January-2018,59.55,59.65,54.85,55.50,56.824850221063800649,898157,2279,51037637.00,244945,27.27,4.80,-4.05
17-January-2018,59.70,59.70,56.75,58.40,58.272249967429539236,690810,1733,40255053.00,160693,23.26,2.95,-1.30
16-January-2018,61.00,61.40,57.50,58.90,59.225401110548557325,1088291,2705,64454471.00,226877,20.85,3.90,-2.10
15-January-2018,61.30,62.00,60.15,60.45,60.938333839373231459,721287,1854,43954028.00,191060,26.49,1.85,-0.85
12-January-2018,61.80,62.85,59.60,60.65,61.222851620044114251,1004664,2495,61508395.00,194042,19.31,3.25,-1.15
11-January-2018,62.40,63.40,61.10,61.30,62.366561476742413306,741199,2191,46226033.00,161323,21.77,2.30,-1.10
10-January-2018,62.60,63.40,60.95,62.40,62.162319985264781266,1281284,3729,79647586.00,299189,23.35,2.45,-0.20
9-January-2018,64.00,64.75,61.90,62.60,63.374487919669899624,3241923,8702,205455210.00,745494,23.00,2.85,-1.40
8-January-2018,59.50,63.35,59.00,62.95,61.677624659917145559,2154622,5352,132891967.00,539727,25.05,4.35,3.45
5-January-2018,59.70,60.40,58.10,59.55,59.367896864185137241,946325,2369,56181325.00,243631,25.74,2.30,-0.15
4-January-2018,60.00,60.70,59.10,59.35,59.791746750153568733,783037,2038,46819150.00,254005,32.44,1.60,-0.65
3-January-2018,59.40,61.05,58.70,59.65,59.831672798910681693,1380680,3589,82608394.00,280370,20.31,2.35,0.25
2-January-2018,60.25,61.20,57.50,58.80,59.354416279823096935,1484881,3994,88134245.00,293861,19.79,3.70,-1.45
1-January-2018,58.25,61.85,57.50,59.95,60.297013265129087066,2703253,8991,162998082.00,578130,21.39,4.35,1.70
29-December-2017,58.70,59.45,56.45,58.00,58.456940565292829453,1565348,4059,91505455.00,474499,30.31,3.00,-0.70
28-December-2017,56.95,58.60,56.15,57.65,57.247595999683113336,1060316,2854,60700542.00,243487,22.96,2.45,0.70
27-December-2017,58.00,59.00,55.70,56.50,57.414737720579353662,2276675,6621,130714698.00,486842,21.38,3.30,-1.50
26-December-2017,54.95,58.50,53.85,57.70,56.700558161813213894,3165032,10278,179459081.00,720205,22.76,4.65,2.75
22-December-2017,52.65,55.80,52.65,54.60,54.848266650817116844,2389132,6942,131039749.00,544547,22.79,3.15,1.95
21-December-2017,53.30,53.75,52.10,52.55,52.841280201922881200,736915,1857,38939532.00,211821,28.74,1.65,-0.75
20-December-2017,54.10,54.95,52.75,53.15,53.785781466910687437,1040895,3233,55985351.00,264698,25.43,2.20,-0.95
19-December-2017,52.90,54.50,52.10,53.90,53.341773296589052624,1514975,4165,80811453.00,372055,24.56,2.40,1.00
18-December-2017,51.05,54.15,49.10,52.25,52.092533187634260247,1634419,6187,85141026.00,317353,19.42,5.05,1.20
15-December-2017,48.10,53.20,47.75,52.30,51.138874501813585850,2455908,7717,125592371.00,778452,31.70,5.45,4.20
14-December-2017,48.25,48.25,46.85,47.45,47.464974725709893079,429290,1505,20376239.00,131903,30.73,1.40,-0.80
13-December-2017,48.85,49.45,47.55,47.85,48.292378334499280632,1212176,2408,58538862.00,179016,14.77,1.90,-1.00
12-December-2017,49.40,49.90,48.55,48.75,49.170123405579176604,694296,1637,34138620.00,133815,19.27,1.35,-0.65
11-December-2017,50.95,51.35,49.25,49.60,50.214017763015895384,560603,1452,28150129.00,159999,28.54,2.10,-1.35
8-December-2017,52.30,53.15,50.50,50.75,51.777987395054442723,740503,1884,38341755.00,153952,20.79,2.65,-1.55
7-December-2017,52.05,53.05,51.45,51.80,52.157766343211571718,847722,1940,44215286.00,156283,18.44,1.60,-0.25
6-December-2017,52.70,54.30,51.65,51.85,53.103806068392914935,1232847,3547,65468868.00,217315,17.63,2.65,-0.85
5-December-2017,52.50,54.20,51.20,52.80,53.136610459768362529,1574184,5117,83646802.00,358946,22.80,3.00,0.30
4-December-2017,50.50,52.80,49.30,52.15,51.535459696844989193,1042437,3652,53722470.00,225246,21.61,3.50,1.65
1-December-2017,52.45,52.80,49.80,50.05,51.378306246397166779,627978,2196,32264446.00,236820,37.71,3.00,-2.40
30-November-2017,51.00,53.35,50.90,51.65,52.154390741903237407,1387499,4625,72364165.00,317414,22.88,2.45,0.65
29-November-2017,48.95,53.25,48.75,51.65,51.867287818474460224,2677177,8642,138857910.00,711183,26.56,4.50,2.70
28-November-2017,48.75,49.20,48.10,48.55,48.719482167531459904,594169,1587,28947606.00,199643,33.60,1.10,-0.20
27-November-2017,48.80,49.40,48.05,48.60,48.710427432919315769,426874,1261,20793215.00,185247,43.40,1.35,-0.20
24-November-2017,47.55,49.00,47.40,48.45,48.423580167790394449,656891,2503,31809014.00,238367,36.29,1.60,0.90
23-November-2017,47.30,47.90,47.05,47.40,47.445794595071133918,272233,847,12916311.00,119961,44.07,0.85,0.10
22-November-2017,47.80,48.10,47.10,47.30,47.437510452213609347,221245,711,10495312.00,87485,39.54,1.00,-0.50
21-November-2017,47.15,48.50,47.00,47.65,47.770143960800662929,388578,1358,18562427.00,116583,30.00,1.50,0.50
20-November-2017,46.65,47.30,46.60,46.90,46.883915047423404213,307654,778,14424024.00,126818,41.22,0.70,0.25
17-November-2017,47.25,47.30,46.50,46.70,46.876629315316799868,242740,791,11378833.00,86623,35.69,0.80,-0.55
16-November-2017,46.15,47.40,46.15,46.80,46.834809265411231372,307941,927,14422358.00,82760,26.88,1.25,0.65
15-November-2017,46.65,47.20,46.15,46.30,46.650422905800516913,386138,1120,18013501.00,144149,37.33,1.05,-0.35
14-November-2017,47.10,47.50,46.50,46.70,46.979844719174485117,352265,1019,16549355.00,106819,30.32,1.00,-0.40
13-November-2017,47.75,47.85,46.60,46.90,47.168114348951467054,269281,785,12701477.00,100889,37.47,1.25,-0.85
10-November-2017,47.95,48.40,47.05,47.30,47.693213228975740669,472478,1631,22533994.00,155721,32.96,1.35,-0.65
9-November-2017,48.70,48.70,47.30,47.70,48.013374845301322500,360378,1213,17302964.00,91930,25.51,1.40,-1.00
8-November-2017,48.50,49.70,47.90,48.20,48.694732641112746193,729151,2572,35505813.00,157129,21.55,1.80,-0.30
7-November-2017,47.55,50.20,47.30,48.10,48.563385798732284025,1151362,3867,55914037.00,233137,20.25,2.90,0.55
6-November-2017,48.15,48.60,47.60,47.70,48.105288915034535920,394372,1355,18971379.00,104408,26.47,1.00,-0.45
3-November-2017,47.80,48.40,47.30,47.40,47.698968473436592552,375366,1002,17904571.00,136364,36.33,1.10,-0.40
2-November-2017,47.40,48.00,47.15,47.40,47.526248149180571192,276229,852,13128128.00,67312,24.37,0.85,0.00
1-November-2017,47.60,48.75,47.20,47.35,47.881767948952364424,322679,1105,15450441.00,101600,31.49,1.55,-0.25
31-October-2017,47.95,48.45,46.90,47.70,47.669474759078435126,423063,1499,20167191.00,116341,27.50,1.55,-0.25
30-October-2017,46.95,48.95,46.40,48.10,48.029714723339077158,1096830,3621,52680432.00,237760,21.68,2.55,1.15
27-October-2017,46.90,47.35,45.90,46.25,46.548685523204256577,433024,1457,20156698.00,236334,54.58,1.45,-0.65
26-October-2017,47.90,47.90,46.50,46.85,46.983795929051910140,504256,1594,23691861.00,189859,37.65,1.40,-1.05
25-October-2017,48.90,49.80,48.10,48.60,48.826047479370512066,324899,1326,15863534.00,82629,25.43,1.70,-0.30
24-October-2017,48.25,49.15,48.00,48.25,48.489942126890557432,418329,1383,20284749.00,113218,27.06,1.15,0.00
23-October-2017,47.90,49.40,47.60,48.40,48.365983535250863071,436812,1538,21126842.00,118732,27.18,1.80,0.50
19-October-2017,47.95,47.95,47.10,47.50,47.628515866343904143,98731,354,4702411.00,43203,43.76,0.85,-0.45
18-October-2017,47.70,48.25,47.35,47.60,47.719040515702831570,375410,823,17914205.00,131320,34.98,0.90,-0.10
17-October-2017,48.20,48.85,47.55,47.70,48.214294828115116585,368357,1067,17760073.00,123401,33.50,1.30,-0.50
16-October-2017,49.10,49.40,48.05,48.30,48.571105230995591890,337106,1016,16373611.00,100746,29.89,1.35,-0.80
13-October-2017,49.70,50.40,48.30,48.65,49.299594842931890055,555587,1655,27390214.00,153957,27.71,2.10,-1.05
12-October-2017,49.30,49.90,49.00,49.20,49.315328335069520861,408942,1361,20167109.00,97916,23.94,0.90,-0.10
11-October-2017,50.00,51.60,48.35,48.75,50.081419019778859917,1108709,3418,55525720.00,167406,15.10,3.25,-1.25
10-October-2017,49.75,51.70,49.15,50.20,50.452247964708060343,1107335,3881,55867540.00,171133,15.45,2.55,0.45
9-October-2017,51.25,51.25,48.90,49.20,49.786435025496252550,970927,2970,48338994.00,328575,33.84,2.35,-2.05
6-October-2017,47.35,51.85,47.35,50.60,50.071953030479650668,1381151,4217,69156928.00,333029,24.11,4.50,3.25
5-October-2017,47.20,48.35,46.95,47.30,47.566385100496817990,555938,1300,26443961.00,97561,17.55,1.40,0.10
4-October-2017,47.80,48.25,46.75,47.10,47.538334265024320347,311262,826,14796877.00,59700,19.18,1.50,-0.70
3-October-2017,48.00,48.80,47.30,47.60,47.954274364739598558,366031,1107,17552751.00,78951,21.57,1.50,-0.40
29-September-2017,47.95,48.60,47.00,47.30,47.819384190833716608,563129,1588,26928482.00,140516,24.95,1.60,-0.65
28-September-2017,46.60,47.65,46.55,47.45,47.100016221089679991,265087,796,12485602.00,58175,21.95,1.10,0.85
27-September-2017,47.95,48.95,46.50,46.70,47.614327332350045565,546466,1730,26019611.00,150905,27.61,2.45,-1.25
26-September-2017,47.05,47.95,46.55,47.30,47.448537329504666188,334320,1033,15862995.00,76655,22.93,1.40,0.25
25-September-2017,49.10,49.10,46.30,46.95,47.195603569838206917,431168,1502,20349234.00,136497,31.66,2.80,-2.15
22-September-2017,50.50,50.75,48.70,48.95,49.679715647859473754,659464,1826,32761984.00,219250,33.25,2.05,-1.55
21-September-2017,51.95,52.35,50.25,51.25,51.173430869992162232,555005,1837,28401510.00,124438,22.42,2.10,-0.70
20-September-2017,53.15,53.20,51.40,51.60,52.042955694817108259,443131,1585,23061847.00,166397,37.55,1.80,-1.55
19-September-2017,53.25,54.90,52.55,52.85,53.739347761995821257,1716306,6260,92233165.00,536070,31.23,2.35,-0.40
18-September-2017,49.70,52.75,48.40,52.40,50.988873086148683900,1581301,5294,80628756.00,401548,25.39,4.35,2.70
15-September-2017,48.80,49.80,48.00,48.45,48.741672678078717032,467167,1393,22770501.00,163765,35.05,1.80,-0.35
14-September-2017,50.60,50.70,48.90,49.55,49.800871188550093341,385680,1272,19207200.00,105254,27.29,1.80,-1.05
13-September-2017,52.50,52.60,49.90,50.15,50.949839994157215615,670913,2155,34182910.00,196512,29.29,2.70,-2.35
12-September-2017,52.20,53.35,51.60,52.15,52.471104025508170585,1113996,3853,58452600.00,290421,26.07,1.75,-0.05
11-September-2017,51.45,51.85,50.55,50.80,51.233045187054861457,568924,2457,29147709.00,152062,26.73,1.30,-0.65
8-September-2017,52.00,52.60,49.50,50.05,50.909807923169267707,666400,2580,33926296.00,206975,31.06,3.10,-1.95
7-September-2017,49.25,53.00,49.15,51.45,51.509057678868999623,2288169,8322,117861429.00,532719,23.28,3.85,2.20
6-September-2017,47.95,49.20,47.70,48.55,48.501133965970627059,481055,1871,23331713.00,111139,23.10,1.50,0.60
5-September-2017,48.00,48.80,47.35,47.70,47.966800968984950609,318684,1086,15286252.00,121237,38.04,1.45,-0.30
4-September-2017,48.50,49.40,46.50,47.65,47.969101197774214844,530150,2225,25430819.00,155345,29.30,2.90,-0.85
1-September-2017,48.45,49.90,48.10,48.80,48.951405619562404551,548726,1991,26860909.00,132154,24.08,1.80,0.35
31-August-2017,47.90,49.35,47.35,48.20,48.502571616598678764,436107,1749,21152311.00,,,2.00,0.30
30-August-2017,48.75,48.90,47.55,47.80,48.108359290622505361,511096,1819,24587990.00,165070,32.30,1.35,-0.95
29-August-2017,47.50,50.15,47.45,47.80,48.608597946878107281,1678517,6696,81590358.00,449927,26.81,2.70,0.30
28-August-2017,45.50,47.30,45.35,47.00,46.255083539372143552,600615,2751,27781497.00,144303,24.03,1.95,1.50
24-August-2017,45.20,46.45,44.50,45.25,45.405558264695600282,449097,2234,20391500.00,120320,26.79,1.95,0.05
23-August-2017,47.50,47.50,44.25,45.20,45.301500860711174043,710459,4077,32184859.00,210219,29.59,3.25,-2.30
22-August-2017,48.90,50.50,46.65,47.10,48.539108150271775866,1864036,8424,90478645.00,436003,23.39,3.85,-1.80
21-August-2017,43.70,44.00,42.75,43.05,43.386850996679349036,206586,578,8963116.00,61787,29.91,1.25,-0.65
18-August-2017,44.95,45.00,43.10,43.70,43.795292619260791162,158602,601,6946021.00,61703,38.90,1.90,-1.25
17-August-2017,44.90,45.25,44.35,44.90,44.765447694671850989,182859,727,8185765.00,61133,33.43,0.90,0.00
16-August-2017,43.70,45.10,43.00,44.65,44.203982948997220761,319512,1280,14123703.00,69283,21.68,2.10,0.95
14-August-2017,41.70,44.00,41.70,43.55,42.773529607673349763,300260,1265,12843180.00,85440,28.46,2.30,1.85
11-August-2017,41.50,42.00,40.10,40.95,41.074815863080963258,421154,1578,17298823.00,182683,43.38,1.90,-0.55
10-August-2017,43.30,43.30,41.25,41.65,42.422186042763844324,484007,1619,20532635.00,200914,41.51,2.05,-1.65
9-August-2017,45.75,45.75,43.20,43.50,44.366316435671617122,423530,1318,18790466.00,209186,49.39,2.55,-2.25
8-August-2017,47.85,47.85,45.65,45.80,46.128665589800852097,184486,760,8510093.00,70163,38.03,2.20,-2.05
7-August-2017,47.80,47.80,46.85,47.05,47.156948856247468394,140721,573,6635973.00,63962,45.45,0.95,-0.75
4-August-2017,47.80,48.15,46.55,47.20,47.302108318243264044,357299,1236,16900996.00,108363,30.33,1.60,-0.60
3-August-2017,47.80,48.15,46.60,46.90,47.211707816388119231,283315,1254,13375785.00,76950,27.16,1.55,-0.90
2-August-2017,48.10,48.65,47.50,47.70,47.928972284614416240,150927,710,7233776.00,50255,33.30,1.15,-0.40
1-August-2017,48.70,49.30,47.65,48.00,48.389785443034201536,335482,1600,16233902.00,116760,34.80,1.65,-0.70
31-July-2017,48.85,49.70,48.40,48.65,49.029364403095383010,287525,1406,14097168.00,99654,34.66,1.30,-0.20
28-July-2017,48.70,49.75,48.25,48.90,49.014168111101270680,474234,1997,23244185.00,149663,31.56,1.50,0.20
27-July-2017,50.95,51.35,48.65,48.95,49.898357233405089947,768338,3056,38338804.00,270170,35.16,2.70,-2.00
26-July-2017,50.50,53.80,50.45,52.00,52.698287757174239528,1295085,5664,68248762.00,285570,22.05,3.35,1.50
25-July-2017,51.50,51.60,50.25,50.40,50.745907643153774513,301721,1402,15311106.00,96460,31.97,1.35,-1.10
24-July-2017,51.90,52.95,50.95,51.15,51.937914848233956862,570088,2762,29609182.00,143838,25.23,2.00,-0.75
21-July-2017,53.20,53.90,51.15,51.55,52.385756609861867548,711853,3340,37290958.00,193274,27.15,2.75,-1.65
20-July-2017,53.90,55.30,52.70,53.15,53.745027718532000503,1413134,5977,75948926.00,267898,18.96,2.60,-0.75
19-July-2017,57.80,57.80,53.00,53.50,54.757228090792728076,2642987,11313,144722642.00,674499,25.52,4.80,-4.30
18-July-2017,48.30,56.30,48.30,55.75,53.640389965079016124,6268151,25135,336226064.00,1079797,17.23,8.00,7.45
17-July-2017,47.25,47.65,46.65,46.95,47.152933832709113607,238698,1012,11255311.00,90095,37.74,1.00,-0.30
14-July-2017,48.50,48.50,46.70,47.05,47.318344901160169421,314954,1358,14903102.00,99275,31.52,1.80,-1.45
13-July-2017,49.15,49.60,48.05,48.25,48.705101716219930634,323793,1410,15770371.00,108716,33.58,1.55,-0.90
12-July-2017,49.85,49.90,48.75,49.05,49.249836351734671612,476632,1800,23474048.00,155684,32.66,1.15,-0.80
11-July-2017,48.00,50.30,47.45,49.35,48.919558758903094236,987578,3777,48311880.00,228104,23.10,2.85,1.35
10-July-2017,48.00,48.80,47.25,48.45,48.236640358315395821,459930,1554,22185478.00,164134,35.69,1.55,0.45
7-July-2017,47.10,48.75,46.25,48.15,47.311303763408366191,413641,1607,19569895.00,106641,25.78,2.50,1.05
